ref_hash,obj
2705731221448729969_sc,168778.1
2705731221448729969_st,83740.445
2706349094921834169_sc,106213.875
2706349094921834169_st,86715.266
2706468482625784455_sc,168778.1
2706468482625784455_st,168741.86
2708833383540113705_sc,126064.11
2708833383540113705_st,168741.86
2708928415050898950_sc,148621.44
2708928415050898950_st,84816.44
2708956894345852348_sc,106729.18
2708956894345852348_st,84008.266
2711876066722509112_sc,126161.87
2711876066722509112_st,83740.445
2714305773323316946_sc,168778.1
2714305773323316946_st,83393.51
27166025806569497_sc,147519.06
27166025806569497_st,81878.86
2716669186132617769_sc,125137.67
2716669186132617769_st,86715.266
2718523668801703038_sc,168778.1
2718523668801703038_st,168741.86
2719124877868397669_sc,149192.5
2719124877868397669_st,168741.86
2721362567675594310_sc,127512.55
2721362567675594310_st,80718.45
272541166462578165_sc,106682.72
272541166462578165_st,82233.09
2728506866845210190_sc,147402.69
2728506866845210190_st,86368.33
2729093921219703785_sc,148027.64
2729093921219703785_st,87898.31
2730159504317943083_sc,146945.36
2730159504317943083_st,84853.69
2735554048862674201_sc,105737.195
2735554048862674201_st,83393.51
2736522429783924035_sc,168778.1
2736522429783924035_st,168741.86
2736668956288092933_sc,126137.88
2736668956288092933_st,168741.86
2739684169027985744_sc,147738.6
2739684169027985744_st,168741.86
2740863942198582707_sc,126205.57
2740863942198582707_st,83393.51
2741925699295683882_sc,148106.39
2741925699295683882_st,83307.09
2743637704467784998_sc,126840.16
2743637704467784998_st,83307.09
2746889534286802304_sc,148152.77
2746889534286802304_st,80178.6
274695744481117818_sc,105934.62
274695744481117818_st,83830.125
2748070125705997491_sc,126231.68
2748070125705997491_st,168741.86
2750995589356373748_sc,86035.95
2750995589356373748_st,83393.51
2754748478218546062_sc,147738.6
2754748478218546062_st,168741.86
2755075493912440881_sc,146445.5
2755075493912440881_st,86368.33
2763720047331310169_sc,147592.0
2763720047331310169_st,85845.305
2766862274395107432_sc,147809.81
2766862274395107432_st,85845.305
2767931153245300732_sc,107449.055
2767931153245300732_st,83393.51
2771300262432026910_sc,104728.516
2771300262432026910_st,83307.09
2772129680807685765_sc,147287.52
2772129680807685765_st,168741.86
2772851852812186289_sc,127674.914
2772851852812186289_st,82870.484
2775647880152437385_sc,147602.52
2775647880152437385_st,168741.86
277720213692756024_sc,147000.5
277720213692756024_st,82870.484
2787751402700904178_sc,146293.72
2787751402700904178_st,83436.44
2789880617034718154_sc,168778.1
2789880617034718154_st,84878.234
2792972516924818188_sc,106769.64
2792972516924818188_st,86715.266
2798979606625786307_sc,168778.1
2798979606625786307_st,83307.09
2799630459422003327_sc,168778.1
2799630459422003327_st,82580.03
2803725878357284410_sc,127525.41
2803725878357284410_st,168741.86
2809575926074600193_sc,168778.1
2809575926074600193_st,83830.125
281141536169719364_sc,126457.195
281141536169719364_st,83830.125
2811739917472243949_sc,105309.01
2811739917472243949_st,83307.09
2813524244163167037_sc,106067.37
2813524244163167037_st,168741.86
2818875365781018212_sc,144048.66
2818875365781018212_st,81878.86
2822304187116884215_sc,168778.1
2822304187116884215_st,168741.86
2822715040264134719_sc,168778.1
2822715040264134719_st,83307.09
2823415913940346130_sc,148246.6
2823415913940346130_st,75287.875
2823877798610043622_sc,147602.52
2823877798610043622_st,84531.3
2828955475784879178_sc,147377.66
2828955475784879178_st,80178.6
283333275088814139_sc,122760.16
283333275088814139_st,80718.45
283679910598370108_sc,148280.3
283679910598370108_st,84878.234
2837828059786070899_sc,125680.47
2837828059786070899_st,86368.33
2841970247099041725_sc,168778.1
2841970247099041725_st,85845.305
2845688463941585151_sc,168778.1
2845688463941585151_st,83946.48
2848700044500530120_sc,168778.1
2848700044500530120_st,82870.484
2849184271263110686_sc,126853.04
2849184271263110686_st,81878.86
2855032838593075968_sc,104741.57
2855032838593075968_st,84177.06
2859254444867879820_sc,147787.1
2859254444867879820_st,84428.055
2859383778838750439_sc,168778.1
2859383778838750439_st,81878.86
2860629413100415416_sc,168778.1
2860629413100415416_st,83393.51
2862260576426339952_sc,147146.11
2862260576426339952_st,86715.266
28626901849894735_sc,125728.59
28626901849894735_st,86715.266
2863160690040044042_sc,144048.66
2863160690040044042_st,84008.266
2865772247077428106_sc,106237.266
2865772247077428106_st,83740.445
2869882857105483040_sc,105939.836
2869882857105483040_st,83830.125
2873096830911028087_sc,168778.1
2873096830911028087_st,168741.86
2875530641131267393_sc,127185.95
2875530641131267393_st,84008.266
287615195136530286_sc,168778.1
287615195136530286_st,81878.86
2880500903919276580_sc,168778.1
2880500903919276580_st,83307.09
2883611523480447121_sc,105636.0
2883611523480447121_st,82870.484
2884092902426316552_sc,168778.1
2884092902426316552_st,82870.484
2884793578072720724_sc,127974.21
2884793578072720724_st,168741.86
2886487858517742395_sc,127558.164
2886487858517742395_st,168741.86
289020675873427751_sc,127974.21
289020675873427751_st,83393.51
2890480819299313133_sc,105803.65
2890480819299313133_st,168741.86
2890660588205739801_sc,126063.49
2890660588205739801_st,83393.51
2893933521113190902_sc,147809.81
2893933521113190902_st,81693.24
2898200741176317446_sc,105321.68
2898200741176317446_st,168741.86
2898811733055925645_sc,146469.48
2898811733055925645_st,83830.125
2899231612307685188_sc,106852.31
2899231612307685188_st,83393.51
2899576836320123247_sc,126187.01
2899576836320123247_st,82870.484
2901287113933569945_sc,168778.1
2901287113933569945_st,83393.51
2901526886630379527_sc,107323.61
2901526886630379527_st,86715.266
290180300665805166_sc,168778.1
290180300665805166_st,83740.445
2907240270972861658_sc,126780.88
2907240270972861658_st,81015.82
2908524861116015677_sc,148410.0
2908524861116015677_st,168741.86
2909505584800864894_sc,168778.1
2909505584800864894_st,168741.86
2911011842663032458_sc,168778.1
2911011842663032458_st,83393.51
2911416249252691852_sc,147377.66
2911416249252691852_st,83830.125
2919879188565780428_sc,131085.77
2919879188565780428_st,168741.86
2920675133233777050_sc,127160.88
2920675133233777050_st,84250.234
2924292120951521515_sc,127341.62
2924292120951521515_st,83740.445
2925153242674757009_sc,168778.1
2925153242674757009_st,83393.51
29251870622657917_sc,106719.016
29251870622657917_st,82954.85
2926367759133537013_sc,85679.69
2926367759133537013_st,168741.86
2926817776558931759_sc,147377.66
2926817776558931759_st,83393.51
2929975781933236833_sc,168778.1
2929975781933236833_st,168741.86
2930369440237555170_sc,168778.1
2930369440237555170_st,84531.3
2932559844089981857_sc,105978.35
2932559844089981857_st,86715.266
2940988728516669942_sc,147602.52
2940988728516669942_st,168741.86
2942104936792301055_sc,168778.1
2942104936792301055_st,84531.3
2942429951308274606_sc,106349.984
2942429951308274606_st,168741.86
2946869342551701908_sc,126431.88
2946869342551701908_st,84951.08
2948175442350308623_sc,127061.45
2948175442350308623_st,168741.86
2948245420510392881_sc,147287.5
2948245420510392881_st,84177.06
2956299000597738624_sc,168778.1
2956299000597738624_st,83393.51
2959342714567347513_sc,147654.47
2959342714567347513_st,168741.86
2960818407434292076_sc,168778.1
2960818407434292076_st,83393.51
296262312810567780_sc,147790.2
296262312810567780_st,168741.86
2963306442961305729_sc,105476.12
2963306442961305729_st,168741.86
2969829801803221879_sc,125015.44
2969829801803221879_st,168741.86
2970307141191578437_sc,104902.195
2970307141191578437_st,75810.91
2973078194781067022_sc,126141.15
2973078194781067022_st,83393.51
2973261426273296254_sc,107088.87
2973261426273296254_st,168741.86
2979425415631390179_sc,147790.2
2979425415631390179_st,83307.09
2980297490839241931_sc,168778.1
2980297490839241931_st,84008.266
2980299303280019342_sc,147547.6
2980299303280019342_st,82315.48
2982951064481182630_sc,107095.586
2982951064481182630_st,86715.266
2984557519692246100_sc,84363.016
2984557519692246100_st,83830.125
2988350096541962664_sc,105619.695
2988350096541962664_st,168741.86
2989477614646271174_sc,127561.66
2989477614646271174_st,168741.86
2990586604853237710_sc,107045.46
2990586604853237710_st,83830.125
2991676661484396895_sc,106289.945
2991676661484396895_st,82870.484
2993532939881645049_sc,168778.1
2993532939881645049_st,168741.86
299735009220268211_sc,126165.94
299735009220268211_st,84177.06
2999364724812332308_sc,102991.14
2999364724812332308_st,168741.86
2999739104586079311_sc,125015.44
2999739104586079311_st,84531.3
3000743843873336193_sc,168778.1
3000743843873336193_st,83740.445
3004337281488491862_sc,145574.88
3004337281488491862_st,81878.86
3005239600372026578_sc,104741.57
3005239600372026578_st,74296.26
3007847273422678516_sc,168778.1
3007847273422678516_st,84177.06
3008375976504780923_sc,168778.1
3008375976504780923_st,84531.3
3011391601857429129_sc,147954.89
3011391601857429129_st,86715.266
3013452407777234385_sc,104926.266
3013452407777234385_st,82870.484
3014051788181914368_sc,124735.6
3014051788181914368_st,75287.875
3015728650082320700_sc,147738.6
3015728650082320700_st,84878.234
301706380030517873_sc,146301.33
301706380030517873_st,168741.86
3018757646247120874_sc,146452.81
3018757646247120874_st,83393.51
3019228335165375911_sc,145346.4
3019228335165375911_st,168741.86
302262623587675068_sc,168778.1
302262623587675068_st,82870.484
3022980063711653653_sc,168778.1
3022980063711653653_st,85845.305
3023178998733156546_sc,131670.56
3023178998733156546_st,168741.86
3023336761160658896_sc,168778.1
3023336761160658896_st,76042.51
3026721207081386334_sc,168778.1
3026721207081386334_st,82870.484
30270352558265984_sc,110595.42
30270352558265984_st,168741.86
3027376511892879183_sc,126614.766
3027376511892879183_st,168741.86
3030112829082880414_sc,146445.5
3030112829082880414_st,168741.86
303092259385840804_sc,127036.19
303092259385840804_st,168741.86
3031905217641816121_sc,168778.1
3031905217641816121_st,168741.86
3032528019974782509_sc,168778.1
3032528019974782509_st,81878.86
3035437609466407299_sc,168778.1
3035437609466407299_st,84531.3
3036512749306595568_sc,148812.97
3036512749306595568_st,84951.08
3037779164352160462_sc,168778.1
3037779164352160462_st,85845.305
304277375782965945_sc,168778.1
304277375782965945_st,75287.875
3045823009447156201_sc,168778.1
3045823009447156201_st,82870.484
3047046662433111751_sc,126546.82
3047046662433111751_st,86715.266
3049935761390465502_sc,168778.1
3049935761390465502_st,81878.86
3052328911073309672_sc,148403.6
3052328911073309672_st,82233.09
3053424549814493729_sc,168778.1
3053424549814493729_st,81015.82
3056028901449660589_sc,168778.1
3056028901449660589_st,84531.3
3056496193309180369_sc,168778.1
3056496193309180369_st,86368.33
3057201193707403038_sc,124469.24
3057201193707403038_st,75287.875
3057298069512174447_sc,126445.445
3057298069512174447_st,83740.445
3057683843871869599_sc,168778.1
3057683843871869599_st,83393.51
3059152842336328486_sc,148181.31
3059152842336328486_st,168741.86
3059733705055216822_sc,106710.24
3059733705055216822_st,83740.445
3059807483647270115_sc,146163.53
3059807483647270115_st,83740.445
3060990697035096831_sc,147550.69
3060990697035096831_st,81878.86
3061437839397530213_sc,168778.1
3061437839397530213_st,82580.03
306201549474470208_sc,168778.1
306201549474470208_st,86368.33
3062561641088484750_sc,126960.44
3062561641088484750_st,86715.266
306267453945591221_sc,148491.72
306267453945591221_st,84177.06
306295876498399040_sc,126141.15
306295876498399040_st,83393.51
3064382065216586043_sc,168778.1
3064382065216586043_st,81693.24
3065152690537683419_sc,146767.81
3065152690537683419_st,168741.86
3065749611935866818_sc,168778.1
3065749611935866818_st,82870.484
3068355549743843406_sc,168778.1
3068355549743843406_st,81878.86
3069271271511229730_sc,149192.5
3069271271511229730_st,168741.86
3069324546630310450_sc,168778.1
3069324546630310450_st,84531.3
3070096496357849496_sc,168778.1
3070096496357849496_st,168741.86
3072781577330789277_sc,168778.1
3072781577330789277_st,84531.3
3073239788968846298_sc,106365.625
3073239788968846298_st,83016.66
3074723869085034559_sc,147332.88
3074723869085034559_st,86368.33
3075197052326157036_sc,147234.25
3075197052326157036_st,82870.484
3076081998698886832_sc,106321.89
3076081998698886832_st,168741.86
3077204395988907580_sc,146445.5
3077204395988907580_st,86715.266
3079760554114300565_sc,106351.53
3079760554114300565_st,168741.86
3082449889489499456_sc,146445.5
3082449889489499456_st,168741.86
3083028284057482793_sc,106321.89
3083028284057482793_st,84531.3
3083541535124690446_sc,106929.06
3083541535124690446_st,83740.445
3086587346716204414_sc,106729.18
3086587346716204414_st,89412.96
308944419142764899_sc,106080.05
308944419142764899_st,84177.06
3090487566115573391_sc,126431.88
3090487566115573391_st,82315.48
3090902395165103628_sc,147550.69
3090902395165103628_st,82580.03
3091270038256839685_sc,147984.52
3091270038256839685_st,82580.03
3092196095422060211_sc,146982.55
3092196095422060211_st,168741.86
3093774065692231498_sc,146532.88
3093774065692231498_st,86368.33
3099336173836940681_sc,122288.31
3099336173836940681_st,84531.3
3100370478761185431_sc,168778.1
3100370478761185431_st,83740.445
3101303875496378603_sc,126261.08
3101303875496378603_st,84008.266
3101965660470407077_sc,126740.14
3101965660470407077_st,168741.86
310321962709894700_sc,168778.1
310321962709894700_st,168741.86
3105234994427757369_sc,148280.3
3105234994427757369_st,86368.33
3111272663202932677_sc,168778.1
3111272663202932677_st,168741.86
3112451874033008219_sc,147984.97
3112451874033008219_st,81710.07
3115871745338606700_sc,127561.66
3115871745338606700_st,82870.484
3121311586959732644_sc,146445.5
3121311586959732644_st,83740.445
3122401001894281625_sc,124895.16
3122401001894281625_st,168741.86
312639690284977170_sc,104833.1
312639690284977170_st,85845.305
3128145151603245248_sc,107064.82
3128145151603245248_st,88889.94
3129323880892009293_sc,105803.65
3129323880892009293_st,86368.33
3134837353987943942_sc,147675.39
3134837353987943942_st,82580.03
3139981846352991435_sc,122288.31
3139981846352991435_st,83393.51
3140323035840550562_sc,147420.97
3140323035840550562_st,83393.51
314298725829269771_sc,149192.5
314298725829269771_st,85845.305
3143211942143826950_sc,168778.1
3143211942143826950_st,168741.86
3144213149273258171_sc,168778.1
3144213149273258171_st,86368.33
314715295764604476_sc,127561.66
314715295764604476_st,82870.484
3147857495006591365_sc,125950.21
3147857495006591365_st,82870.484
3149563041121077554_sc,168778.1
3149563041121077554_st,85845.305
3150791614190278060_sc,147409.03
3150791614190278060_st,82233.09
315177544481427677_sc,109390.3
315177544481427677_st,82870.484
3151854981132948307_sc,168778.1
3151854981132948307_st,74296.26
3155399339962003981_sc,147984.97
3155399339962003981_st,168741.86
3158344902126417157_sc,127561.66
3158344902126417157_st,168741.86
3165403350450358986_sc,168778.1
3165403350450358986_st,168741.86
3166756655871643852_sc,106782.1
3166756655871643852_st,83740.445
3168869014910151962_sc,168778.1
3168869014910151962_st,82870.484
3171554921304356075_sc,168778.1
3171554921304356075_st,168741.86
317305742445456743_sc,168778.1
317305742445456743_st,83016.66
3175332956154232854_sc,106321.89
3175332956154232854_st,82870.484
3179056308473868402_sc,147477.44
3179056308473868402_st,168741.86
3180366415118796640_sc,146445.5
3180366415118796640_st,73729.22
3181505027806716064_sc,168778.1
3181505027806716064_st,84531.3
3182593296274463132_sc,126431.88
3182593296274463132_st,83393.51
3183723554725460822_sc,84498.55
3183723554725460822_st,82233.09
3191065655756500122_sc,168778.1
3191065655756500122_st,83830.125
3195382756119960123_sc,168778.1
3195382756119960123_st,168741.86
3197749339671388664_sc,125015.44
3197749339671388664_st,79544.61
3198857993573938899_sc,127056.13
3198857993573938899_st,83946.48
3199963500377195436_sc,82932.516
3199963500377195436_st,81693.24
3201470599500193259_sc,127129.3
3201470599500193259_st,82233.09
3203154582724482981_sc,108110.53
3203154582724482981_st,83393.51
3205141471894123572_sc,126020.445
3205141471894123572_st,82580.03
3205314105789971864_sc,104704.266
3205314105789971864_st,168741.86
320643565808973155_sc,105169.78
320643565808973155_st,84853.69
3207161641133205230_sc,148222.6
3207161641133205230_st,84008.266
3207364435361793240_sc,106146.375
3207364435361793240_st,82870.484
3209042848786968922_sc,168778.1
3209042848786968922_st,82580.03
3212714779716119835_sc,147550.69
3212714779716119835_st,75065.445
321959784226548771_sc,101892.25
321959784226548771_st,168741.86
3219785961563797899_sc,105665.36
3219785961563797899_st,82580.03
3220217492937131900_sc,168778.1
3220217492937131900_st,168741.86
3220261180291892538_sc,108259.87
3220261180291892538_st,168741.86
3222022802439300964_sc,126740.14
3222022802439300964_st,168741.86
3223113076876810826_sc,147047.06
3223113076876810826_st,168741.86
3223437333517281181_sc,168778.1
3223437333517281181_st,168741.86
3228344015010333257_sc,127525.41
3228344015010333257_st,83393.51
3233911784861016638_sc,130047.27
3233911784861016638_st,75287.875
3233946486982523460_sc,126133.734
3233946486982523460_st,168741.86
3235628691761781442_sc,127044.23
3235628691761781442_st,168741.86
3237501159316177871_sc,147558.67
3237501159316177871_st,168741.86
3238513504101721058_sc,148370.42
3238513504101721058_st,89412.96
3238934350569588516_sc,127041.54
3238934350569588516_st,83740.445
3240983531057736623_sc,105737.195
3240983531057736623_st,74296.26
3241935346528109483_sc,168778.1
3241935346528109483_st,168741.86
3243891980020549283_sc,168778.1
3243891980020549283_st,168741.86
3244807130677441526_sc,147558.67
3244807130677441526_st,84177.06
3250029960152860334_sc,168778.1
3250029960152860334_st,74720.836
3251140061235690499_sc,168778.1
3251140061235690499_st,168741.86
3253792757346482797_sc,168778.1
3253792757346482797_st,83946.48
3255962674577456440_sc,105925.02
3255962674577456440_st,82870.484
3258269714632495175_sc,146606.81
3258269714632495175_st,74296.26
3258655243705308954_sc,128298.2
3258655243705308954_st,83830.125
3259829807236472897_sc,106262.52
3259829807236472897_st,86368.33
3261532200343831240_sc,147459.5
3261532200343831240_st,83740.445
3262020032320755832_sc,147079.22
3262020032320755832_st,84878.234
3264884918412959565_sc,147693.83
3264884918412959565_st,82580.03
3265658735384816669_sc,168778.1
3265658735384816669_st,84177.06
3272302320895632701_sc,105934.62
3272302320895632701_st,168741.86
3273262076591302934_sc,106900.97
3273262076591302934_st,84878.234
3278786267823016623_sc,168778.1
3278786267823016623_st,83307.09
3282147327184686048_sc,168778.1
3282147327184686048_st,83393.51
3282497496392114748_sc,106080.05
3282497496392114748_st,168741.86
3283540166043810779_sc,131085.77
3283540166043810779_st,168741.86
3286699066989118437_sc,168778.1
3286699066989118437_st,82233.09
3286881832018496324_sc,128309.484
3286881832018496324_st,83393.51
3286882883431732636_sc,107313.305
3286882883431732636_st,168741.86
3289513616951991535_sc,127796.164
3289513616951991535_st,84951.08
3292295705641471137_sc,147897.92
3292295705641471137_st,84008.266
3293615203750568796_sc,107994.41
3293615203750568796_st,82580.03
3294683469938243206_sc,168778.1
3294683469938243206_st,84816.44
3298734266924568487_sc,168778.1
3298734266924568487_st,168741.86
3301162297355997287_sc,127162.12
3301162297355997287_st,81878.86
3304422871739225775_sc,102924.836
3304422871739225775_st,84008.266
3305144334390477911_sc,125548.15
3305144334390477911_st,83307.09
3307281204623335588_sc,125295.836
3307281204623335588_st,168741.86
3308732471776313936_sc,168778.1
3308732471776313936_st,85845.305
3309023749462671385_sc,147693.83
3309023749462671385_st,168741.86
3310350251214631770_sc,127974.21
3310350251214631770_st,84878.234
3311330124973130129_sc,105978.35
3311330124973130129_st,168741.86
3313512338438480496_sc,84403.51
3313512338438480496_st,75287.875
3313923626031503969_sc,107400.88
3313923626031503969_st,83740.445
3314702920856161849_sc,125680.47
3314702920856161849_st,82870.484
3318668771946723436_sc,107832.305
3318668771946723436_st,83393.51
3319110306240276583_sc,107323.61
3319110306240276583_st,83016.66
3319388280542933094_sc,148370.42
3319388280542933094_st,168741.86
3321601397382502416_sc,168778.1
3321601397382502416_st,86715.266
3323456275492122838_sc,148394.22
3323456275492122838_st,83393.51
3326777805270701329_sc,168778.1
3326777805270701329_st,82233.09
3328386131240223423_sc,106149.62
3328386131240223423_st,83740.445
3330508058871248188_sc,168778.1
3330508058871248188_st,83393.51
3330702673312915786_sc,108245.67
3330702673312915786_st,83393.51
3334638357412919781_sc,124141.35
3334638357412919781_st,168741.86
3334793051902837392_sc,126797.98
3334793051902837392_st,84177.06
3335565990016674125_sc,168778.1
3335565990016674125_st,168741.86
3336700232142561148_sc,168778.1
3336700232142561148_st,72599.516
3339062821873653335_sc,147693.83
3339062821873653335_st,85845.305
3340872342738373529_sc,168778.1
3340872342738373529_st,168741.86
3347212239294716191_sc,168778.1
3347212239294716191_st,82233.09
3351686308787436953_sc,168778.1
3351686308787436953_st,86368.33
335199347257740754_sc,168778.1
335199347257740754_st,168741.86
3352380177873404114_sc,147545.1
3352380177873404114_st,84008.266
3352644197912933292_sc,130289.79
3352644197912933292_st,81878.86
3354634950334424839_sc,147377.66
3354634950334424839_st,168741.86
3354909106837064610_sc,127202.375
3354909106837064610_st,84428.055
3355042657366518905_sc,127472.69
3355042657366518905_st,83393.51
3356017854843251517_sc,129496.77
3356017854843251517_st,83946.48
336042738814610562_sc,127593.24
336042738814610562_st,83307.09
336131317537691415_sc,168778.1
336131317537691415_st,82315.48
3364799483668759441_sc,125137.67
3364799483668759441_st,80718.45
3364877530778490708_sc,126066.05
3364877530778490708_st,83393.51
336603579893007540_sc,168778.1
336603579893007540_st,81693.24
3368442780467753865_sc,122939.96
3368442780467753865_st,168741.86
3374427678361989318_sc,168778.1
3374427678361989318_st,168741.86
3375495205907218182_sc,147738.6
3375495205907218182_st,83740.445
3377569381150850373_sc,126202.21
3377569381150850373_st,84177.06
3381530246149586964_sc,168778.1
3381530246149586964_st,168741.86
3385344780743307663_sc,168778.1
3385344780743307663_st,84878.234
3388038315721593911_sc,147423.6
3388038315721593911_st,86368.33
3390248800511599324_sc,147377.66
3390248800511599324_st,168741.86
3390590433569404789_sc,168778.1
3390590433569404789_st,82870.484
3390973627983413504_sc,105749.89
3390973627983413504_st,83740.445
339323392712846874_sc,126334.64
339323392712846874_st,168741.86
3393420835312002324_sc,126801.71
3393420835312002324_st,168741.86
3393538200683913934_sc,168778.1
3393538200683913934_st,83016.66
3393718942830649578_sc,107638.69
3393718942830649578_st,83740.445
3397310189888718917_sc,147558.67
3397310189888718917_st,86368.33
3398210892868679752_sc,127512.55
3398210892868679752_st,83830.125
3399521285753890954_sc,125137.67
3399521285753890954_st,168741.86
3407630960676694769_sc,147287.52
3407630960676694769_st,82233.09
3409053021435703884_sc,125307.71
3409053021435703884_st,168741.86
3412530511093741752_sc,106729.18
3412530511093741752_st,86715.266
3414477815677495088_sc,147834.06
3414477815677495088_st,84008.266
3416018653603729389_sc,126137.88
3416018653603729389_st,82315.48
3417508558331183349_sc,127547.69
3417508558331183349_st,89412.96
3419511092464023141_sc,168778.1
3419511092464023141_st,168741.86
3422490949158365985_sc,146990.12
3422490949158365985_st,168741.86
3422777417513500532_sc,168778.1
3422777417513500532_st,83393.51
3427173369750632034_sc,168778.1
3427173369750632034_st,82870.484
3429205098229594876_sc,127412.5
3429205098229594876_st,86715.266
3429343858659508266_sc,168778.1
3429343858659508266_st,84531.3
3431931893361964940_sc,127072.66
3431931893361964940_st,84177.06
3433357310720280369_sc,128500.53
3433357310720280369_st,83393.51
3434976299890985187_sc,129080.16
3434976299890985187_st,83740.445
3436702477636232009_sc,126334.64
3436702477636232009_st,168741.86
3437121274935249007_sc,105993.17
3437121274935249007_st,82580.03
3437247814797967021_sc,107738.77
3437247814797967021_st,83830.125
3437622377320224993_sc,168778.1
3437622377320224993_st,168741.86
3438258075293987541_sc,106533.64
3438258075293987541_st,86368.33
343895774265559002_sc,127319.14
343895774265559002_st,82870.484
344252206276270478_sc,103000.125
344252206276270478_st,84008.266
3448831154605042820_sc,127501.64
3448831154605042820_st,83393.51
3449647165972976414_sc,147790.2
3449647165972976414_st,86368.33
345416337957225298_sc,168778.1
345416337957225298_st,82315.48
345481582461167855_sc,85265.734
345481582461167855_st,82870.484
3459290729524206642_sc,148629.89
3459290729524206642_st,83393.51
3461674830297893922_sc,147420.97
3461674830297893922_st,83740.445
3465063985717195996_sc,128119.195
3465063985717195996_st,82233.09
3468412586548070649_sc,168778.1
3468412586548070649_st,83830.125
3469467183435530148_sc,168778.1
3469467183435530148_st,83740.445
3469753199215489030_sc,168778.1
3469753199215489030_st,84177.06
3470270409008589831_sc,126092.28
3470270409008589831_st,82870.484
347083911900948648_sc,168778.1
347083911900948648_st,86368.33
3473035995015423005_sc,109340.56
3473035995015423005_st,168741.86
3473657669745511497_sc,168778.1
3473657669745511497_st,84469.5
3477256199407322491_sc,125803.51
3477256199407322491_st,168741.86
348320512068316325_sc,105352.72
348320512068316325_st,83393.51
3486963438557189439_sc,168778.1
3486963438557189439_st,168741.86
3491544960295802806_sc,168778.1
3491544960295802806_st,81878.86
3492458347157973015_sc,82857.21
3492458347157973015_st,83393.51
3494539325905640920_sc,149635.03
3494539325905640920_st,84177.06
3494761241363752503_sc,168778.1
3494761241363752503_st,168741.86
3496699118711797001_sc,126781.875
3496699118711797001_st,83830.125
3498509475405271475_sc,148954.38
3498509475405271475_st,82580.03
3500022907142289998_sc,107415.42
3500022907142289998_st,83393.51
3501128262826528187_sc,168778.1
3501128262826528187_st,86715.266
3502302859541931419_sc,147395.34
3502302859541931419_st,83740.445
3503567023860800116_sc,147519.06
3503567023860800116_st,83903.3
3503684198804180836_sc,168778.1
3503684198804180836_st,84177.06
3505583370737782420_sc,128722.04
3505583370737782420_st,85845.305
3505690598556927942_sc,168778.1
3505690598556927942_st,168741.86
3508357477693163747_sc,168778.1
3508357477693163747_st,168741.86
3510593665834030780_sc,127319.05
3510593665834030780_st,83740.445
3512547302573957309_sc,103187.66
3512547302573957309_st,83393.51
3512928991701199945_sc,147558.67
3512928991701199945_st,83830.125
3517298734190417329_sc,168778.1
3517298734190417329_st,84008.266
3522086939720596011_sc,149192.5
3522086939720596011_st,168741.86
3527488242598467551_sc,124157.77
3527488242598467551_st,83393.51
3528628088722177433_sc,168778.1
3528628088722177433_st,86368.33
3529079915307728380_sc,168778.1
3529079915307728380_st,86715.266
3532560315008657009_sc,146852.78
3532560315008657009_st,84531.3
3542126796757146446_sc,146952.61
3542126796757146446_st,83393.51
3549665357182727135_sc,107772.734
3549665357182727135_st,83393.51
3549746479765752969_sc,168778.1
3549746479765752969_st,86715.266
3551536245353409722_sc,168778.1
3551536245353409722_st,83393.51
3556921612993667855_sc,168778.1
3556921612993667855_st,82870.484
3559611693088380181_sc,126473.336
3559611693088380181_st,79154.24
3560570395631459891_sc,168778.1
3560570395631459891_st,85845.305
3562227496767183486_sc,168778.1
3562227496767183486_st,83740.445
3563626351164358342_sc,168778.1
3563626351164358342_st,85845.305
3573404195491870117_sc,105737.195
3573404195491870117_st,83393.51
3575557717566290599_sc,126024.586
3575557717566290599_st,86715.266
3577141341538735077_sc,147027.28
3577141341538735077_st,87898.31
3580456187324370800_sc,126024.586
3580456187324370800_st,82315.48
3583345993915706501_sc,147443.86
3583345993915706501_st,168741.86
358670927377144863_sc,106769.64
358670927377144863_st,83393.51
3589730998512510746_sc,84050.69
3589730998512510746_st,84878.234
3593121095079324257_sc,84268.31
3593121095079324257_st,168741.86
3600659208061880854_sc,168778.1
3600659208061880854_st,83830.125
3601607972552262634_sc,106389.11
3601607972552262634_st,168741.86
3603420359978722352_sc,106067.37
3603420359978722352_st,168741.86
3604648433941930221_sc,128477.96
3604648433941930221_st,168741.86
3610690330774160880_sc,125922.086
3610690330774160880_st,80718.45
3612112376926425955_sc,148027.64
3612112376926425955_st,86368.33
361422772098233239_sc,106114.79
361422772098233239_st,84531.3
3615308691259056747_sc,168778.1
3615308691259056747_st,83393.51
3620117969487526072_sc,147519.06
3620117969487526072_st,168741.86
3622545542912700494_sc,168778.1
3622545542912700494_st,84177.06
3625892089360670156_sc,127561.66
3625892089360670156_st,82870.484
3626226089596966893_sc,107435.43
3626226089596966893_st,83740.445
3630444761257537728_sc,106469.44
3630444761257537728_st,168741.86
3630938621218067691_sc,107738.77
3630938621218067691_st,86715.266
3632841814564295400_sc,106867.086
3632841814564295400_st,83393.51
3632890312347466972_sc,126137.88
3632890312347466972_st,83740.445
3633271642341240324_sc,106169.75
3633271642341240324_st,124750.86
3633768491379114484_sc,127974.21
3633768491379114484_st,82315.48
3634662467897983105_sc,147790.2
3634662467897983105_st,83393.51
3639257400881463645_sc,168778.1
3639257400881463645_st,168741.86
