ref_hash,obj
2135164420170775419_sc,130961.66493737654
2135164420170775419_st,133917.37352191514
2135684891932041981_sc,131574.96576278593
2135684891932041981_st,130962.00746044845
213597031535908021_sc,132337.31472597568
213597031535908021_st,259200.0
213625769935902084_sc,128875.68622584875
213625769935902084_st,133042.91409486506
2138012802382300668_sc,128878.59095305168
2138012802382300668_st,131215.68385408525
2138660535454292143_sc,130293.99794639266
2138660535454292143_st,162479.13718834714
2140529662591718771_sc,127491.17735279625
2140529662591718771_st,131790.23814072413
2140630923318622869_sc,128798.18526563149
2140630923318622869_st,165208.22629235315
2142998130003850934_sc,128875.68622584875
2142998130003850934_st,259200.0
214991494153845468_sc,128798.18526563149
214991494153845468_st,164136.76021975026
2152320064444166045_sc,128798.18526563149
2152320064444166045_st,195038.62374131728
2154159144986503300_sc,128875.68622584875
2154159144986503300_st,226186.7911619741
2154661459299925256_sc,132770.06357323134
2154661459299925256_st,132817.97361294823
2155163257875283387_sc,130951.09045815373
2155163257875283387_st,130979.61165084776
2156302880283312717_sc,128875.68622584875
2156302880283312717_st,165045.31663777414
2157829735360697038_sc,129687.35708541135
2157829735360697038_st,132253.08107348374
2160258322479933108_sc,128798.18526563149
2160258322479933108_st,132427.3868191794
2161905893452975422_sc,127974.67390031312
2161905893452975422_st,165250.6877179393
2164149516573763306_sc,129369.21676981908
2164149516573763306_st,131818.74767742198
2165242523081448328_sc,127491.17735279625
2165242523081448328_st,132226.48445237178
2165609720916911393_sc,133306.04103717167
2165609720916911393_st,132447.9447836083
2170883108101726780_sc,131157.4605476876
2170883108101726780_st,259200.0
2173721667984324614_sc,131750.24759296747
2173721667984324614_st,165009.06348828305
217442612176791083_sc,129694.59028929957
217442612176791083_st,194416.69611724745
2176447218822383215_sc,127974.67390031312
2176447218822383215_st,131109.62274250312
2178637550895857688_sc,128912.50515075885
2178637550895857688_st,130906.08684913664
2178869251786583264_sc,128875.68622584875
2178869251786583264_st,133999.93999942642
2179063010787981445_sc,128041.40464025145
2179063010787981445_st,226381.7692225958
2180034710653477902_sc,132122.11808775493
2180034710653477902_st,131512.24337126574
2182238134053713476_sc,128875.68622584875
2182238134053713476_st,131847.36266982486
218532642705862643_sc,130961.66493737654
218532642705862643_st,131176.48193595893
2191443956031161448_sc,131188.87488461862
2191443956031161448_st,132408.26616703765
2191717514384366636_sc,128875.68622584875
2191717514384366636_st,132570.40200838645
2195632650294645091_sc,128740.27758940698
2195632650294645091_st,163730.64259339866
2197782793716641396_sc,128875.68622584875
2197782793716641396_st,130542.06483887618
2198831234000117793_sc,128875.68622584875
2198831234000117793_st,133745.10628006107
2203472682266744233_sc,128875.68622584875
2203472682266744233_st,133966.47678666687
2204703034786923467_sc,134417.66850775608
2204703034786923467_st,132014.50284167513
2205988691784741507_sc,128875.68622584875
2205988691784741507_st,162870.09423452208
220777279912362389_sc,121518.84954335858
220777279912362389_st,133035.75932215148
221442658328713261_sc,130261.05696050887
221442658328713261_st,164622.17269060088
2217909775514085687_sc,128875.68622584875
2217909775514085687_st,133066.5082832268
2218557151560139255_sc,133685.80957473337
2218557151560139255_st,132459.2562093901
2220268987973068365_sc,128875.68622584875
2220268987973068365_st,132647.3685644957
2220495814247516246_sc,128878.59095305168
2220495814247516246_st,131519.12488064234
2221371707766791921_sc,129694.59028929957
2221371707766791921_st,195638.7815656845
2221653971726443343_sc,128875.68622584875
2221653971726443343_st,259200.0
2221780702819434507_sc,128875.68622584875
2221780702819434507_st,226186.7911619741
2222447420019326793_sc,128875.68622584875
2222447420019326793_st,131772.7511638861
222316503700587762_sc,129825.8758958817
222316503700587762_st,132286.7906717442
2223686173423060419_sc,128798.18526563149
2223686173423060419_st,164936.58056382253
2224505899502401807_sc,130172.70713853506
2224505899502401807_st,133051.48256278722
2235219025520687693_sc,128875.68622584875
2235219025520687693_st,134565.4766697174
223687176932381139_sc,131060.4264062887
223687176932381139_st,131262.93818333495
2237836129960085034_sc,128673.54684946865
2237836129960085034_st,131567.60855659962
2238160217865606218_sc,129588.84960497526
2238160217865606218_st,130997.2753623874
224085634466858621_sc,128875.68622584875
224085634466858621_st,130477.21825844928
2245525856056348078_sc,129291.71580960175
2245525856056348078_st,194674.74824007315
2245889635581185428_sc,128875.68622584875
2245889635581185428_st,131481.79900908205
2252426095624476069_sc,128875.68622584875
2252426095624476069_st,164031.4677730239
225717083789223419_sc,128875.68622584875
225717083789223419_st,131300.29856107547
2258060983737219957_sc,131227.27779136767
2258060983737219957_st,194416.69611724745
2259454755310898401_sc,128859.00300746676
2259454755310898401_st,259200.0
2260696075142142772_sc,131750.24759296747
2260696075142142772_st,195798.27278628672
2266013644645707485_sc,131008.24539255408
2266013644645707485_st,164926.6042304856
2272375926731606271_sc,128875.68622584875
2272375926731606271_st,163868.68652095785
2273471119826632703_sc,128875.68622584875
2273471119826632703_st,165009.06348828305
2274339784469025806_sc,132615.41818088596
2274339784469025806_st,130137.3409231624
2276478563513354991_sc,128875.68622584875
2276478563513354991_st,131145.88931531875
2282980738262573881_sc,131017.82119809208
2282980738262573881_st,228118.1956492565
2283013752904193055_sc,130755.28922311212
2283013752904193055_st,165439.06598321805
2283064483339312550_sc,128875.68622584875
2283064483339312550_st,259200.0
2283588510877724139_sc,131530.55293188372
2283588510877724139_st,132495.65334283313
228533870256655325_sc,128875.68622584875
228533870256655325_st,259200.0
2286032269538894812_sc,133806.3222877803
2286032269538894812_st,132265.25242480874
2286509012520813300_sc,128875.68622584875
2286509012520813300_st,133780.94615052186
229068777195077493_sc,132076.06637288534
229068777195077493_st,131848.22273567945
2292032433980018154_sc,128875.68622584875
2292032433980018154_st,193477.7719893548
2294552348248323805_sc,129767.52641653856
2294552348248323805_st,163001.73109494802
2295984530627242438_sc,131017.82119809208
2295984530627242438_st,195602.52841619335
2296480278951019806_sc,127974.67390031312
2296480278951019806_st,131221.43555201805
2300866422628514523_sc,130951.09045815373
2300866422628514523_st,194698.24070013085
2301841998111716459_sc,128798.18526563149
2301841998111716459_st,163868.68652095785
230184619171277837_sc,131628.16632125172
230184619171277837_st,259200.0
230249927343863676_sc,129729.96229360795
230249927343863676_st,131101.80827380874
2304631925658576265_sc,132242.79590296108
2304631925658576265_st,131081.66193061078
2307141394981874067_sc,127818.04613737005
2307141394981874067_st,195638.7815656845
2307922856956227527_sc,128875.68622584875
2307922856956227527_st,133638.1619798231
2308079829474953048_sc,129694.59028929957
2308079829474953048_st,133184.96194394035
2309308646736696528_sc,128875.68622584875
2309308646736696528_st,130667.30899805587
2311088392418423339_sc,129687.35708541135
2311088392418423339_st,195774.4529870589
2312469080611864648_sc,130470.49716598768
2312469080611864648_st,132929.16670547012
2320005805759298652_sc,129694.59028929957
2320005805759298652_st,132686.55775131175
2321950640201570250_sc,134417.66850775608
2321950640201570250_st,133544.9965372691
2322696884265259171_sc,128875.68622584875
2322696884265259171_st,226186.7911619741
2324455646936533456_sc,128875.68622584875
2324455646936533456_st,130810.40663499759
2332308599362662898_sc,130242.96926343955
2332308599362662898_st,164321.77056694395
2334547386680176310_sc,130209.0550657324
2334547386680176310_st,132993.911997477
2335506651317110972_sc,128875.68622584875
2335506651317110972_st,164073.17427490413
2338353752239468658_sc,128875.68622584875
2338353752239468658_st,259200.0
2350679023078718662_sc,129426.73933456217
2350679023078718662_st,226186.7911619741
2357552587771786348_sc,132314.32929490483
2357552587771786348_st,132001.86412090238
2358383720315059870_sc,132001.7105867909
2358383720315059870_st,132477.96582582835
2359339364520631479_sc,128041.40464025145
2359339364520631479_st,132154.04311279565
236123233858951515_sc,127491.17735279625
236123233858951515_st,132741.78547296382
2361547860545696752_sc,128875.68622584875
2361547860545696752_st,131722.99189067862
2366111574012179156_sc,128549.08729492193
2366111574012179156_st,132817.97361294823
2366506135062062000_sc,128859.00300746676
2366506135062062000_st,132639.31366796658
2368684850485219464_sc,133049.49581165265
2368684850485219464_st,165337.5923544316
2374089637194825990_sc,127808.20826109592
2374089637194825990_st,132720.51822050306
237537360063284996_sc,128875.68622584875
237537360063284996_st,131020.44825827586
2376199265523442491_sc,127557.90809273461
2376199265523442491_st,132917.83210878575
237747510734534857_sc,128305.59766793836
237747510734534857_st,131860.21389965466
2380671635467548658_sc,128875.68622584875
2380671635467548658_st,132231.02105572177
2382077073276013941_sc,119643.72256731572
2382077073276013941_st,132330.26541632213
2382078556172226336_sc,128875.68622584875
2382078556172226336_st,131341.0084606993
2384235116086585640_sc,127741.47752115759
2384235116086585640_st,226794.41538145844
2384909761119735464_sc,131970.00171491655
2384909761119735464_st,130855.47768293196
238665018297454132_sc,128875.68622584875
238665018297454132_st,259200.0
2388676590487199017_sc,119767.01232123177
2388676590487199017_st,165257.9421554807
2388860383423378956_sc,127557.90809273461
2388860383423378956_st,194556.10253547138
2389560745095563012_sc,128912.50515075885
2389560745095563012_st,132425.18640392195
2390307749776378511_sc,129426.73933456217
2390307749776378511_st,133205.60773718244
2390479468159932073_sc,128875.68622584875
2390479468159932073_st,132497.90385481552
2392728434198779678_sc,128875.68622584875
2392728434198779678_st,226350.32401155695
2397829253366349199_sc,131017.82119809208
2397829253366349199_st,130721.66639467455
239806076787125365_sc,128875.68622584875
239806076787125365_st,195841.74603628184
24003528264893641_sc,128875.68622584875
24003528264893641_st,133296.30528083112
2402971600608513106_sc,128875.68622584875
2402971600608513106_st,259200.0
2404909268664444577_sc,128875.68622584875
2404909268664444577_st,131212.6253327075
2405768177574710530_sc,131750.24759296747
2405768177574710530_st,163868.68652095785
2411237743064858145_sc,130403.76642604936
2411237743064858145_st,133384.10899079734
2412256679025420226_sc,127808.20826109592
2412256679025420226_st,164596.33716867332
2413932300742130365_sc,130006.91568935224
2413932300742130365_st,132301.65440997982
2415500964718811401_sc,133806.3222877803
2415500964718811401_st,225010.16104515782
2416429695929843236_sc,130388.17467393867
2416429695929843236_st,226331.6143951187
241727566022216019_sc,128968.79320253956
241727566022216019_st,131369.9238301615
241937838923120712_sc,128963.53383371193
241937838923120712_st,131394.35225101118
2421455279546625343_sc,128875.68622584875
2421455279546625343_st,132611.73995568813
242318247465296436_sc,128644.62693833448
242318247465296436_st,195751.86365734765
2423251714278573941_sc,132122.11808775493
2423251714278573941_st,131239.9175226916
2423547831132006914_sc,131630.15227106548
2423547831132006914_st,131652.36383769082
2425517249286832659_sc,129493.47007450052
2425517249286832659_st,163572.93007813115
2425742247392782965_sc,127974.67390031312
2425742247392782965_st,162919.78157231695
2428359662880247269_sc,128798.18526563149
2428359662880247269_st,132629.26915540505
2431675272818383851_sc,128041.40464025145
2431675272818383851_st,131270.19062770833
2431749529313242355_sc,127974.67390031312
2431749529313242355_st,226244.92734665284
2435377277981429459_sc,128875.68622584875
2435377277981429459_st,164191.5554050672
2436663068260271444_sc,131750.24759296747
2436663068260271444_st,132159.0410810528
2436778576295928892_sc,128644.62693833448
2436778576295928892_st,131856.27768411936
2437003999711891083_sc,128875.68622584875
2437003999711891083_st,164254.52090119294
2438859394538967579_sc,127491.17735279625
2438859394538967579_st,131389.8337176779
2440344145478830112_sc,128740.27758940698
2440344145478830112_st,131986.69854234188
2441873268219756101_sc,132242.79590296108
2441873268219756101_st,131780.85504098568
2445596665226203287_sc,130916.7533824552
2445596665226203287_st,133106.8241659539
2446058552278948034_sc,128041.40464025145
2446058552278948034_st,196023.0225737461
2447358074616115121_sc,130244.5016501052
2447358074616115121_st,131884.85867379332
2448519982291366164_sc,128875.68622584875
2448519982291366164_st,163959.6356479988
2449950651537695705_sc,130714.47950731804
2449950651537695705_st,132629.239130644
2450151168094791310_sc,128875.68622584875
2450151168094791310_st,133721.8461565433
2454192377816130981_sc,129369.21676981908
2454192377816130981_st,164716.2331740335
2454316515724968610_sc,127557.90809273461
2454316515724968610_st,133889.52269033474
2455118784942101562_sc,127491.17735279625
2455118784942101562_st,131669.10196691676
2455270060114276607_sc,128875.68622584875
2455270060114276607_st,132816.51513725874
2459250257474891344_sc,129493.47007450052
2459250257474891344_st,196047.71224912524
2460607203184059105_sc,131914.32554102835
2460607203184059105_st,259200.0
2464206192857008390_sc,128878.59095305168
2464206192857008390_st,131628.45609549692
2464876018519892956_sc,131060.4264062887
2464876018519892956_st,131631.02659927442
2467016814319657061_sc,128875.68622584875
2467016814319657061_st,131711.61706818038
2470047133471525702_sc,130116.0874918592
2470047133471525702_st,259200.0
2474168749200368399_sc,128875.68622584875
2474168749200368399_st,194190.1272107497
2474542128521487862_sc,128875.68622584875
2474542128521487862_st,131801.00688402617
2478259707885415199_sc,128875.68622584875
2478259707885415199_st,131446.89478413766
2479538400306230680_sc,132378.80166189818
2479538400306230680_st,259200.0
2481871097948120998_sc,129976.96662201734
2481871097948120998_st,226186.7911619741
2483567424631956439_sc,129975.09105101523
2483567424631956439_st,132250.44356188414
2484160000613327544_sc,127875.71228277408
2484160000613327544_st,226366.7580275237
2488339378389610821_sc,131060.4264062887
2488339378389610821_st,133885.7784624052
2489124341148673883_sc,129729.96229360795
2489124341148673883_st,130859.84991422703
2491472527814168488_sc,130951.52656719301
2491472527814168488_st,132447.01224784096
2495130409733646210_sc,128875.68622584875
2495130409733646210_st,133863.49574489795
2496509877524592044_sc,129910.23588207904
2496509877524592044_st,166126.58177861126
2497114369936044677_sc,133852.75681844176
2497114369936044677_st,133221.119234843
2499119950718893885_sc,132378.80166189818
2499119950718893885_st,196573.4129096015
250037176080491612_sc,128875.68622584875
250037176080491612_st,225010.16104515782
2500914416921064059_sc,132072.16604924956
2500914416921064059_st,132025.21434607814
2503550535821423057_sc,128875.68622584875
2503550535821423057_st,131461.6232113925
2504191537373660180_sc,128644.62693833448
2504191537373660180_st,225010.16104515782
2510391471995466870_sc,128875.68622584875
2510391471995466870_st,132551.11070189913
2510722514251548424_sc,132242.79590296108
2510722514251548424_st,194416.69611724745
2513171329708160030_sc,131503.07308777206
2513171329708160030_st,163868.68652095785
2515791454718586587_sc,131630.15227106548
2515791454718586587_st,259200.0
2516928491495359485_sc,127557.90809273461
2516928491495359485_st,226186.7911619741
2516964737570106079_sc,127808.20826109592
2516964737570106079_st,195077.56486622844
2519439499455832352_sc,130093.34339023785
2519439499455832352_st,132027.09814298074
251967580184044876_sc,128875.68622584875
251967580184044876_st,134134.81402225833
252338202965063921_sc,133685.80957473337
252338202965063921_st,165264.68269942954
2523825214664588988_sc,129426.73933456217
2523825214664588988_st,162272.92503909886
2524941725547003144_sc,128875.68622584875
2524941725547003144_st,131114.08795621866
2524984757226459208_sc,129369.21676981908
2524984757226459208_st,131843.01600354433
2529979828185936296_sc,129777.56041299202
2529979828185936296_st,259200.0
253067207443445807_sc,128594.94211014688
253067207443445807_st,129841.62881818168
2531174946314865413_sc,131975.57692449098
2531174946314865413_st,131085.5384384762
2533180495915107898_sc,132242.79590296108
2533180495915107898_st,164104.78027471039
2534043580768379102_sc,127491.17735279625
2534043580768379102_st,227369.6211750369
2536198026267742213_sc,132242.79590296108
2536198026267742213_st,131476.09355978973
2537411988838616216_sc,132314.32929490483
2537411988838616216_st,131990.7838727973
253912872198147741_sc,132242.79590296108
253912872198147741_st,131857.28777530286
2543017079260150793_sc,129291.71580960175
2543017079260150793_st,164978.86413327375
2543284589793853605_sc,128798.18526563149
2543284589793853605_st,130063.36003896351
254426154048305631_sc,135487.95146087714
254426154048305631_st,164636.05977046592
254448742907625049_sc,128549.08729492193
254448742907625049_st,165847.07143181216
2545393844241298657_sc,130244.5016501052
2545393844241298657_st,131786.98527576838
2545884686963074735_sc,127557.90809273461
2545884686963074735_st,133228.0770105419
2546761282972909417_sc,130435.18047058945
2546761282972909417_st,195337.35526462574
2551221563998301791_sc,129729.96229360795
2551221563998301791_st,133797.11908383886
2551227130597967761_sc,132242.79590296108
2551227130597967761_st,164529.55526993884
2551997046499500757_sc,129687.35708541135
2551997046499500757_st,132258.89832640914
255216928279318135_sc,128875.68622584875
255216928279318135_st,132392.00390506614
2556096199879499513_sc,128875.68622584875
2556096199879499513_st,131344.97368631116
2556661701287459898_sc,131060.4264062887
2556661701287459898_st,132826.58616960072
2557590408171318585_sc,133812.99562031735
2557590408171318585_st,131816.69658552256
2557754946296385846_sc,130435.18047058945
2557754946296385846_st,132316.48590864177
2562426496034024868_sc,127491.17735279625
2562426496034024868_st,131964.07267263762
2563689338273435331_sc,129724.79751729533
2563689338273435331_st,165207.02667171453
2564448532269679034_sc,132676.2152298067
2564448532269679034_st,195492.34602637304
2565969151886342700_sc,128875.68622584875
2565969151886342700_st,133322.51581057653
256795806933299210_sc,131017.82119809208
256795806933299210_st,165405.54972360068
2569372958696716049_sc,128878.59095305168
2569372958696716049_st,133878.9030501963
2569846933036679954_sc,130112.13271512694
2569846933036679954_st,131769.50034860222
257138981385769818_sc,128875.68622584875
257138981385769818_st,259200.0
257524371839649379_sc,130189.66429576845
257524371839649379_st,131908.9576414132
257611725240318580_sc,127557.90809273461
257611725240318580_st,226346.15759423608
2576393960536326801_sc,131157.4605476876
2576393960536326801_st,132137.12562774052
2578385297152367915_sc,132314.32929490483
2578385297152367915_st,259200.0
2579376103104581664_sc,128740.27758940698
2579376103104581664_st,197640.9613294232
2586181448550359622_sc,123107.74869131776
2586181448550359622_st,131325.29324055268
2590339143145365557_sc,128875.68622584875
2590339143145365557_st,132574.8862310938
2591498476407212903_sc,130004.01096214936
2591498476407212903_st,226569.3256142762
2593357986886256655_sc,128875.68622584875
2593357986886256655_st,194305.63222076328
2594530684596950729_sc,128041.40464025145
2594530684596950729_st,131969.88909129766
2594718759684164591_sc,132770.06357323134
2594718759684164591_st,164234.43420451155
2596337982344892983_sc,130876.95978597195
2596337982344892983_st,131096.26769178212
2596462906938170152_sc,131060.4264062887
2596462906938170152_st,133688.507305057
2599521134878466916_sc,128875.68622584875
2599521134878466916_st,259200.0
2600012552740072798_sc,130435.18047058945
2600012552740072798_st,132394.50756062698
2600156590545197724_sc,128875.68622584875
2600156590545197724_st,131945.65109953698
2600893542206467034_sc,130617.96158227154
2600893542206467034_st,131144.90183680356
2604724694595858333_sc,128041.40464025145
2604724694595858333_st,132144.50381746257
2605999838772579634_sc,129694.59028929957
2605999838772579634_st,163868.68652095785
260685136384490686_sc,128798.18526563149
260685136384490686_st,163898.28114473028
2607326790428176337_sc,128875.68622584875
2607326790428176337_st,133797.59482830716
2609750982667504149_sc,130191.21433000357
2609750982667504149_st,132531.8357124257
2611518832157565553_sc,127808.20826109592
2611518832157565553_st,164269.92938778456
2613912949123876893_sc,128875.68622584875
2613912949123876893_st,133835.6969707923
2614236342449873944_sc,127557.90809273461
2614236342449873944_st,165632.89384767902
2615839393938336854_sc,128875.68622584875
2615839393938336854_st,132385.6648901901
2620146301165451011_sc,130761.36445633852
2620146301165451011_st,130737.0086568466
2620243696765113332_sc,131750.24759296747
2620243696765113332_st,195492.34602637304
2623530628036519747_sc,131060.4264062887
2623530628036519747_st,130808.58556966385
2627778161330231436_sc,132378.80166189818
2627778161330231436_st,165036.23029637846
263062367567702611_sc,129104.71635790868
263062367567702611_st,164521.40683134622
2631174026565927662_sc,129636.68261307509
2631174026565927662_st,132537.4766204586
263177226246223179_sc,128041.40464025145
263177226246223179_st,131672.25520187258
2632643604187675739_sc,128875.68622584875
2632643604187675739_st,133035.75932215148
2632650294219646745_sc,128875.68622584875
2632650294219646745_st,162064.35602820257
2633362662420692122_sc,128798.18526563149
2633362662420692122_st,133733.17645256306
2633593905998472161_sc,128875.68622584875
2633593905998472161_st,194710.4536371176
2636647041713430800_sc,128859.00300746676
2636647041713430800_st,164926.8476116888
2636872394397612556_sc,129729.96229360795
2636872394397612556_st,195478.63183623366
2639328235490886384_sc,130323.14435823027
2639328235490886384_st,132554.90405678374
2639616708156699987_sc,119006.01593400545
2639616708156699987_st,132631.5008157885
2641172405850214118_sc,129925.40622282762
2641172405850214118_st,130855.42614679688
2649253494066590734_sc,127557.90809273461
2649253494066590734_st,196529.7907018613
2651952410150960149_sc,128875.68622584875
2651952410150960149_st,132645.86353883825
2654186455818940499_sc,127741.47752115759
2654186455818940499_st,130172.41686399045
2654761384779079312_sc,128875.68622584875
2654761384779079312_st,133042.09081198848
2656336065440531305_sc,128875.68622584875
2656336065440531305_st,132220.2028818758
2656395677549489294_sc,130004.01096214936
2656395677549489294_st,195793.3307242379
2663643900293507912_sc,128875.68622584875
2663643900293507912_st,131652.95680898483
2666756337033498062_sc,131010.32211946367
2666756337033498062_st,132535.6233137938
2669079432757159749_sc,127557.90809273461
2669079432757159749_st,132189.93906311848
2671675000143865054_sc,128875.68622584875
2671675000143865054_st,131254.5639642501
2673799493440630713_sc,128875.68622584875
2673799493440630713_st,130999.20824996801
2674361760069302541_sc,128673.54684946865
2674361760069302541_st,131068.8659929866
2674925825001909039_sc,128305.59766793836
2674925825001909039_st,131181.43745964748
2676285936607731794_sc,129975.09105101523
2676285936607731794_st,132213.4527685548
2677645807717907925_sc,128875.68622584875
2677645807717907925_st,132400.26789211098
2682114559925090573_sc,131979.14402227988
2682114559925090573_st,259200.0
2682255369279285201_sc,127974.67390031312
2682255369279285201_st,131608.01582700544
2688614241602423846_sc,129729.96229360795
2688614241602423846_st,131936.1230183565
2689962419730481331_sc,133849.88752279428
2689962419730481331_st,195851.407083391
2696553387054291934_sc,127974.67390031312
2696553387054291934_st,165571.04273803427
270285562542899857_sc,130761.36445633852
270285562542899857_st,161367.23412973044
2704343257649340363_sc,128875.68622584875
2704343257649340363_st,131780.23629418266
2705731221448729969_sc,128875.68622584875
2705731221448729969_st,195478.63183623366
2706349094921834169_sc,129636.68261307509
2706349094921834169_st,133551.25121083544
2706468482625784455_sc,128875.68622584875
2706468482625784455_st,165049.5827251607
2708833383540113705_sc,129369.21676981908
2708833383540113705_st,195638.7815656845
2708928415050898950_sc,128878.59095305168
2708928415050898950_st,132140.67788340175
2708956894345852348_sc,132314.32929490483
2708956894345852348_st,194568.97301818852
2711876066722509112_sc,130293.99794639266
2711876066722509112_st,131131.77648373428
2714305773323316946_sc,128875.68622584875
2714305773323316946_st,131728.21211675066
27166025806569497_sc,127808.20826109592
27166025806569497_st,192126.9818332309
2716669186132617769_sc,129825.8758958817
2716669186132617769_st,164195.35130283574
2718523668801703038_sc,128875.68622584875
2718523668801703038_st,259200.0
2719124877868397669_sc,131551.30476883386
2719124877868397669_st,259200.0
2721362567675594310_sc,129620.626345473
2721362567675594310_st,194416.69611724745
272541166462578165_sc,131157.4605476876
272541166462578165_st,130305.69414559225
2728506866845210190_sc,127974.67390031312
2728506866845210190_st,132991.3202368401
2729093921219703785_sc,130388.17467393867
2729093921219703785_st,131119.36754520165
2730159504317943083_sc,128594.94211014688
2730159504317943083_st,163868.68652095785
2735554048862674201_sc,131397.88572827578
2735554048862674201_st,132696.2686239455
2736522429783924035_sc,128875.68622584875
2736522429783924035_st,226804.60930282183
2736668956288092933_sc,130242.96926343955
2736668956288092933_st,195921.10674218173
2739684169027985744_sc,127491.17735279625
2739684169027985744_st,226186.7911619741
2740863942198582707_sc,131628.16632125172
2740863942198582707_st,131361.19043356625
2741925699295683882_sc,128041.40464025145
2741925699295683882_st,130825.9319318854
2743637704467784998_sc,128740.27758940698
2743637704467784998_st,131208.73058006642
2746889534286802304_sc,128271.50720285135
2746889534286802304_st,163868.68652095785
274695744481117818_sc,135811.62550132006
274695744481117818_st,132175.15929229546
2748070125705997491_sc,129369.21676981908
2748070125705997491_st,226150.53801248298
2750995589356373748_sc,132106.25543846138
2750995589356373748_st,132034.29990179386
2754748478218546062_sc,127491.17735279625
2754748478218546062_st,196799.08364275075
2755075493912440881_sc,129588.84960497526
2755075493912440881_st,131489.10403646488
2763720047331310169_sc,127557.90809273461
2763720047331310169_st,131961.77559131512
2766862274395107432_sc,128644.62693833448
2766862274395107432_st,131955.97635627474
2767931153245300732_sc,130256.1978600858
2767931153245300732_st,131428.3644421179
2771300262432026910_sc,130594.78832998028
2771300262432026910_st,132436.89817159038
2772129680807685765_sc,127491.17735279625
2772129680807685765_st,226316.8207880731
2772851852812186289_sc,130090.85289060115
2772851852812186289_st,195077.56486622844
2775647880152437385_sc,127741.47752115759
2775647880152437385_st,259200.0
277720213692756024_sc,128798.18526563149
277720213692756024_st,195473.12098870534
2787751402700904178_sc,128594.94211014688
2787751402700904178_st,130751.83339222016
2789880617034718154_sc,128875.68622584875
2789880617034718154_st,132641.4843736373
2792972516924818188_sc,132378.80166189818
2792972516924818188_st,132073.28674218105
2798979606625786307_sc,128875.68622584875
2798979606625786307_st,131977.78686277696
2799630459422003327_sc,128875.68622584875
2799630459422003327_st,132262.3274137504
2803725878357284410_sc,129975.09105101523
2803725878357284410_st,164998.42452450606
2809575926074600193_sc,128875.68622584875
2809575926074600193_st,133275.63451208823
281141536169719364_sc,131628.16632125172
281141536169719364_st,133622.77440016074
2811739917472243949_sc,130189.46712014748
2811739917472243949_st,194568.97301818852
2813524244163167037_sc,130004.01096214936
2813524244163167037_st,226575.0343076333
2818875365781018212_sc,119006.01593400545
2818875365781018212_st,225010.16104515782
2822304187116884215_sc,128875.68622584875
2822304187116884215_st,166021.90433766766
2822715040264134719_sc,128875.68622584875
2822715040264134719_st,131789.8510204496
2823415913940346130_sc,128445.93462869507
2823415913940346130_st,195478.63183623366
2823877798610043622_sc,127491.17735279625
2823877798610043622_st,132886.2018832375
2828955475784879178_sc,127808.20826109592
2828955475784879178_st,131027.40225379748
283333275088814139_sc,119902.42095767356
283333275088814139_st,130741.00087312836
283679910598370108_sc,127491.17735279625
283679910598370108_st,131181.43171767838
2837828059786070899_sc,130435.18047058945
2837828059786070899_st,132866.94387788017
2841970247099041725_sc,128875.68622584875
2841970247099041725_st,164930.62223994412
2845688463941585151_sc,128875.68622584875
2845688463941585151_st,163106.17807655185
2848700044500530120_sc,128875.68622584875
2848700044500530120_st,132485.01081080985
2849184271263110686_sc,129976.96662201734
2849184271263110686_st,132783.17597453902
2855032838593075968_sc,131095.33854610618
2855032838593075968_st,164048.1164073494
2859254444867879820_sc,128305.59766793836
2859254444867879820_st,132385.98858174408
2859383778838750439_sc,128875.68622584875
2859383778838750439_st,194416.69611724745
2860629413100415416_sc,128875.68622584875
2860629413100415416_st,132657.20125795493
2862260576426339952_sc,127491.17735279625
2862260576426339952_st,133889.52269033474
28626901849894735_sc,128673.54684946865
28626901849894735_st,133227.08557836985
2863160690040044042_sc,119006.01593400545
2863160690040044042_st,131119.98920892162
2865772247077428106_sc,130951.09045815373
2865772247077428106_st,130960.22483443092
2869882857105483040_sc,132461.00435666268
2869882857105483040_st,132406.97756108167
2873096830911028087_sc,128875.68622584875
2873096830911028087_st,226135.5268174109
2875530641131267393_sc,131060.4264062887
2875530641131267393_st,131044.58984173545
287615195136530286_sc,128875.68622584875
287615195136530286_st,131039.81677977668
2880500903919276580_sc,128875.68622584875
2880500903919276580_st,132149.9354168821
2883611523480447121_sc,133563.72830301762
2883611523480447121_st,131404.44404144704
2884092902426316552_sc,128875.68622584875
2884092902426316552_st,133165.82484866885
2884793578072720724_sc,129687.35708541135
2884793578072720724_st,226186.7911619741
2886487858517742395_sc,129426.73933456217
2886487858517742395_st,226186.7911619741
289020675873427751_sc,128740.27758940698
289020675873427751_st,132621.8314392923
2890480819299313133_sc,130403.76642604936
2890480819299313133_st,165119.92383955073
2890660588205739801_sc,128673.54684946865
2890660588205739801_st,133151.88887055742
2893933521113190902_sc,128644.62693833448
2893933521113190902_st,132828.98331644706
2898200741176317446_sc,131008.24539255408
2898200741176317446_st,259200.0
2898811733055925645_sc,128963.53383371193
2898811733055925645_st,132814.06203851788
2899231612307685188_sc,132054.94459557682
2899231612307685188_st,132439.1542667987
2899576836320123247_sc,131006.85061329494
2899576836320123247_st,131885.5762449025
2901287113933569945_sc,128875.68622584875
2901287113933569945_st,133160.41648107962
2901526886630379527_sc,130070.74170208769
